2;160;250;1336;1425
3;0;60;1336;1440
4;94;184;1335;1426
5;155;245;1336;1425
6;175;265;1336;1433
7;117;207;1334;1424
8;33;125;1337;1425
9;79;169;1337;1441
10;116;208;1348;1438
11;187;278;1347;1448
12;-1;-1;1335;1429
13;32;122;-1;-1
14;125;215;1313;1404
15;101;191;1334;1425
16;67;157;1314;1403
17;35;125;-1;-1
18;78;168;1333;1433
19;154;244;1336;1425
20;47;137;-1;-1
21;136;226;1336;1433
22;234;324;1336;1425
23;216;306;1339;1441
24;47;137;-1;-1
25;110;200;1336;1433
26;138;228;1336;1425
27;118;208;1302;1391
28;134;224;1336;1424
29;86;176;1335;1422
30;134;224;-1;-1
31;114;204;1296;1382
32;-1;-1;1335;1428
33;-1;-1;1335;1434
34;-1;-1;1335;1425
35;122;212;1335;1424
36;-1;-1;1264;1354
37;-1;-1;1336;1425
38;-1;-1;1335;1424
39;-1;-1;1336;1423
40;34;123;1335;1433
41;-1;-1;1335;1425
42;-1;-1;1335;1422
43;-1;-1;1332;1423
44;-1;-1;1335;1425
45;52;141;1334;1427
46;-1;-1;1335;1425
47;-1;-1;1334;1426
48;28;119;1335;1425
49;-1;-1;1335;1424
