1;44;134;1320;1380
2;41;124;1321;1380
3;21;125;1321;1389
4;0;126;1321;1388
5;0;125;1321;1389
6;40;124;1320;1379
7;40;125;1321;1377
8;21;123;1319;1382
9;-1;-1;1323;1381
10;0;123;-1;-1
13;21;124;1321;1381
14;20;131;1321;1380
15;41;124;1321;1380
16;41;124;1321;1380
17;41;124;1321;1380
18;41;124;1321;1380
19;-1;-1;1291;1350
20;-1;-1;1291;1350
21;-1;-1;1291;1350
22;-1;-1;1291;1350
24;-1;-1;1291;1350
25;-1;-1;1291;1350
26;-1;-1;1291;1350
27;-1;-1;1291;1350
28;-1;-1;1291;1350
29;-1;-1;1291;1350
30;-1;-1;1291;1350
31;-1;-1;1291;1350
32;-1;-1;1291;1350
33;-1;-1;1291;1350
34;-1;-1;1291;1350
35;-1;-1;1291;1350
36;-1;-1;1291;1350
37;-1;-1;1290;1350
38;-1;-1;1291;1350
39;-1;-1;1291;1350
40;-1;-1;1291;1350
41;-1;-1;1291;1350
42;-1;-1;1291;1350
43;-1;-1;1291;1350
44;-1;-1;1291;1350
45;-1;-1;1291;1350
46;-1;-1;1291;1350
47;-1;-1;1291;1350
48;-1;-1;1291;1350
49;-1;-1;1291;1350
50;-1;-1;1290;1349
51;-1;-1;1291;1350
52;-1;-1;1291;1350
53;-1;-1;1291;1350
54;-1;-1;1291;1350
55;-1;-1;1291;1350
56;-1;-1;1291;1350
57;-1;-1;1291;1350
58;-1;-1;1291;1350
59;-1;-1;1291;1350
60;-1;-1;1291;1350
61;-1;-1;1291;1350
62;-1;-1;1291;1350
63;-1;-1;1291;1350
64;-1;-1;1291;1350
65;-1;-1;1291;1350
66;-1;-1;1291;1350
67;-1;-1;1290;1350
