1;43;143;1347;1436
6;23;125;1341;1431
7;0;119;1337;1451
10;0;120;1354;1450
14;0;120;1358;1448
16;23;124;1341;1429
17;0;119;1358;1448
18;0;118;1358;1448
19;0;119;1358;1448
20;0;119;1358;1450
21;0;119;1358;1450
22;1;125;1341;1445
23;0;120;1357;1450
24;0;120;1357;1450
25;26;123;1341;1429
26;0;120;1360;1450
28;0;120;1360;1450
29;0;121;1359;1450
31;0;120;1360;1450
32;26;126;1341;1429
33;26;126;1341;1429
35;26;122;1341;1429
36;26;125;1341;1429
37;26;126;1341;1429
38;26;126;1340;1428
39;0;123;1349;1445
40;0;123;1358;1450
41;0;121;1358;1450
42;0;123;1358;1450
43;26;123;1341;1429
44;0;122;1358;1450
45;0;121;1358;1450
46;0;121;1358;1450
48;0;123;1358;1450
50;0;123;1358;1450
51;0;123;1358;1450
53;0;123;1358;1450
54;14;121;1358;1450
55;0;123;1358;1450
56;0;123;1358;1450
57;0;123;1358;1450
58;0;123;1358;1450
59;0;123;1358;1450
60;0;123;1358;1450
61;0;123;1358;1450
62;0;123;1358;1450
63;0;123;1358;1450
65;0;123;1358;1450
66;0;123;1358;1450
67;0;123;1358;1450
68;0;123;1358;1450
70;26;123;1342;1430
71;0;123;1358;1450
72;0;123;1358;1450
75;26;123;1341;1429
76;0;123;1358;1450
78;0;123;1358;1450
79;0;123;1358;1450
80;0;123;1358;1450
81;0;123;1358;1450
82;0;123;1358;1450
83;0;113;1348;1450
