1;115;205;1340;1432
2;126;216;223;313
3;65;153;1338;1396
4;20;109;1342;1403
5;36;124;1342;1417
6;40;130;1342;1402
7;68;158;1342;1402
8;84;171;1342;1402
9;143;191;1342;1402
10;65;155;1342;1402
11;132;216;1342;1402
12;78;171;1342;1402
13;131;221;1341;1400
14;429;519;1342;1402
15;115;205;1342;1402
16;67;157;1342;1402
17;76;166;1345;1403
18;98;185;1342;1402
19;34;124;1342;1402
20;37;127;1342;1402
21;89;179;1342;1402
22;88;176;1342;1402
23;45;135;1342;1401
24;95;186;1342;1401
25;68;156;1342;1402
26;117;206;1333;1402
27;70;158;1334;1402
28;69;155;1328;1401
29;78;166;1342;1402
30;55;143;1342;1402
31;84;172;1331;1402
32;96;181;1328;1402
33;63;153;1338;1402
34;208;295;1344;1402
35;42;130;1338;1402
36;137;225;1332;1402
37;115;203;1337;1394
38;44;131;1342;1401
39;71;167;1331;1402
40;80;174;1330;1403
41;142;238;1330;1402
42;84;180;1331;1402
43;85;181;1331;1402
44;12;108;1261;1320
45;83;177;1329;1402
46;61;157;1328;1402
47;62;158;1329;1402
48;71;167;-1;-1
