1;0;110;1369;1434
2;84;174;106;196
3;0;99;1344;1434
4;3;93;1365;1434
5;9;94;1345;1421
6;3;91;1345;1434
7;0;102;1343;1448
8;-1;-1;1371;1424
9;0;110;1344;1456
10;0;104;-1;-1
11;0;113;1340;1479
12;-1;-1;1347;1434
13;0;104;1345;1479
14;-1;-1;1345;1430
15;-1;-1;1349;1453
17;0;107;1345;1479
19;0;106;1344;1479
20;3;100;1345;1479
21;0;110;1345;1484
22;0;110;1345;1480
23;0;110;1345;1479
24;2;110;1345;1479
25;3;110;1345;1485
26;3;110;1345;1485
27;0;145;1329;1470
29;-1;-1;1331;1418
30;-1;-1;1330;1469
31;-1;-1;1353;1469
32;92;186;1330;1420
33;-1;-1;1333;1417
34;55;145;1332;1431
35;47;146;-1;-1
37;32;127;-1;-1
39;36;126;1320;1325
40;48;145;-1;-1
41;-1;-1;1331;1469
43;45;138;-1;-1
46;-1;-1;1340;1469
48;48;147;1333;1469
49;-1;-1;1329;1470
50;43;132;-1;-1
51;-1;-1;1330;1420
52;-1;-1;1331;1470
53;-1;-1;1330;1470
54;-1;-1;1330;1469
55;-1;-1;1332;1470
56;-1;-1;1330;1470
57;-1;-1;1330;1420
58;-1;-1;1330;1469
59;30;119;1330;1469
60;-1;-1;1326;1469
61;-1;-1;1330;1419
62;-1;-1;1330;1419
63;-1;-1;1330;1420
65;-1;-1;1331;1420
66;-1;-1;1345;1444
67;-1;-1;1306;1405
68;-1;-1;1330;1458
69;-1;-1;1330;1420
70;-1;-1;1330;1420
71;-1;-1;1330;1420
72;-1;-1;1331;1420
73;-1;-1;1330;1420
74;-1;-1;1330;1419
76;-1;-1;1332;1417
78;-1;-1;1332;1417
79;-1;-1;1332;1417
81;-1;-1;1326;1419
82;-1;-1;1332;1417
83;-1;-1;1332;1419
84;-1;-1;1332;1417
87;-1;-1;1332;1417
88;73;178;2620;2710
90;-1;-1;1329;1417
91;-1;-1;1329;1417
92;-1;-1;1329;1417
94;-1;-1;1332;1417
95;-1;-1;1332;1419
96;-1;-1;1329;1419
97;-1;-1;1332;1419
98;-1;-1;1332;1419
99;-1;-1;1329;1441
100;38;142;1332;1419
101;-1;-1;1329;1417
102;-1;-1;1329;1417
103;-1;-1;1329;1419
104;-1;-1;1329;1419
105;-1;-1;1329;1419
107;-1;-1;1327;1422
108;-1;-1;1332;1419
109;29;135;1329;1419
110;36;139;1331;1421
111;-1;-1;1330;1418
112;-1;-1;1330;1419
113;31;134;1331;1410
114;-1;-1;1337;1417
115;-1;-1;1341;1419
116;35;141;1340;1419
117;-1;-1;1340;1419
118;-1;-1;1340;1419
119;-1;-1;1337;1442
120;-1;-1;1340;1419
121;-1;-1;1290;1369
122;-1;-1;1286;1365
123;-1;-1;1287;1366
124;-1;-1;1290;1370
125;-1;-1;1290;1370
126;-1;-1;1290;1370
127;-1;-1;1290;1370
