1;124;214;1355;1445
2;0;142;1398;1477
3;0;142;1346;1437
4;0;145;1347;1467
5;0;145;1338;1468
6;57;147;1346;1467
7;0;145;1347;1437
8;1345;1468;1337;1437
9;0;175;1349;1456
10;0;180;1347;1437
11;0;180;1347;1436
12;0;180;1320;1410
13;0;180;1320;1467
14;1;120;1320;1412
15;30;120;1320;1409
16;30;120;1320;1467
17;30;120;1320;1411
18;30;120;1320;1411
19;1;91;1320;1410
20;-1;-1;1320;1409
21;41;130;1345;1436
22;30;120;1345;1467
24;0;115;1346;1467
25;30;121;1346;1467
26;0;121;1345;1451
27;0;121;1346;1451
28;30;120;1345;1436
29;0;121;1346;1451
31;31;121;1345;1436
32;36;120;1345;1451
33;0;118;1345;1433
34;0;121;1386;1464
35;28;119;1346;1466
36;30;118;1345;1435
37;25;115;1346;1435
38;25;115;1346;1437
39;28;118;1346;1467
40;39;129;1344;1430
41;45;135;1346;1467
42;42;132;-1;-1
43;38;128;-1;-1
44;39;129;1346;1436
45;31;121;1346;1436
46;27;117;1346;1430
47;36;126;1345;1436
48;29;119;1346;1435
49;33;123;1346;1433
50;20;109;1343;1436
51;22;112;1344;1451
52;29;119;1345;1432
53;20;109;1341;1445
54;22;112;1343;1466
56;21;109;1342;1433
57;20;109;1343;1434
58;20;110;1346;1436
59;17;106;1349;1436
60;20;110;1345;1435
61;20;110;1345;1435
62;20;110;1344;1435
63;19;110;1345;1436
64;21;110;1345;1435
65;20;110;1344;1435
66;20;110;1345;1435
67;20;110;1345;1435
68;18;109;1344;1435
69;15;105;1345;1435
70;21;110;1345;1435
71;29;120;1345;1435
72;21;110;1345;1435
73;0;129;1345;1435
74;20;110;1345;1435
75;22;110;1345;1435
76;23;114;1345;1436
77;72;162;1344;1435
78;40;130;1344;1435
79;21;111;1345;1435
81;22;113;1345;1435
82;24;114;1345;1435
83;21;110;1345;1435
84;23;113;1345;1435
85;25;112;1345;1436
86;21;110;1347;1434
88;0;102;1347;1436
89;26;117;1345;1435
91;30;120;1345;1435
92;21;109;1346;1435
93;28;116;1346;1436
94;30;121;1345;1435
95;24;114;1345;1435
96;19;106;1345;1435
97;26;115;1345;1435
98;21;110;1345;1435
99;40;129;1347;1436
100;20;111;1349;1436
101;28;118;1345;1435
102;29;120;1346;1436
103;31;121;1348;1438
104;31;121;1349;1439
105;30;120;1349;1439
106;21;111;-1;-1
107;38;128;1347;1434
108;15;105;1345;1436
109;13;103;1347;1434
110;21;110;1345;1436
111;21;109;1348;1436
112;25;115;1345;1435
113;21;111;1350;1437
114;31;121;1347;1434
115;13;104;1345;1436
116;27;117;1345;1436
118;28;119;1345;1436
119;31;120;1345;1434
120;30;120;1347;1433
121;33;123;1345;1434
122;16;106;1347;1434
123;-1;-1;1347;1434
124;40;129;1347;1434
125;25;115;1345;1436
128;39;126;1347;1436
129;-1;-1;1347;1434
130;20;109;1347;1434
131;14;104;1347;1434
132;54;143;1347;1434
133;21;109;1346;1436
134;18;109;1347;1434
135;18;106;1347;1434
136;33;122;1347;1434
137;21;111;1345;1434
138;31;120;1345;1434
139;40;130;1346;1435
140;26;115;1346;1435
141;52;142;1345;1436
142;17;107;1345;1435
143;18;107;1345;1435
144;16;106;1345;1435
145;43;132;1345;1434
146;24;114;1345;1432
147;34;124;1348;1433
148;53;143;1345;1436
149;55;145;1345;1436
150;-1;-1;1347;1434
151;23;113;1344;1451
152;51;140;1346;1432
153;28;119;1345;1435
154;30;120;1346;1436
155;16;106;1346;1436
156;30;119;1346;1435
157;39;128;1345;1436
158;34;124;1346;1436
159;18;107;1346;1466
160;0;147;1345;1436
161;28;119;1346;1436
162;55;143;1346;1435
163;-1;-1;1345;1435
164;31;120;1346;1435
165;-1;-1;1345;1435
166;30;120;1345;1435
167;17;107;1345;1435
168;38;128;1346;1435
169;38;128;1345;1436
170;-1;-1;1345;1435
171;33;124;1345;1436
172;32;121;1345;1436
173;51;142;1345;1435
174;21;110;1323;1414
175;26;115;1080;1169
