1;8;98;1310;1400
2;64;154;-1;-1
3;-1;-1;1322;1433
4;-1;-1;1326;1431
5;121;211;1321;1433
7;113;203;-1;-1
8;125;215;-1;-1
9;98;188;1322;1432
10;-1;-1;1322;1432
11;4;94;1322;1432
12;49;139;-1;-1
13;144;234;-1;-1
14;88;178;1322;1433
15;51;141;1322;1433
16;166;256;-1;-1
17;144;234;-1;-1
18;66;156;1323;1432
19;249;339;-1;-1
20;-1;-1;1314;1423
25;159;258;1322;1410
26;-1;-1;1320;1427
27;79;169;-1;-1
28;57;147;1322;1433
30;2;92;1322;1433
31;36;126;-1;-1
32;79;169;-1;-1
33;159;249;1293;1380
34;91;181;1295;1385
35;121;211;1314;1404
36;126;216;-1;-1
37;106;196;1314;1404
38;91;181;1324;1413
39;-1;-1;1322;1413
43;-1;-1;1322;1431
44;-1;-1;1324;1413
46;-1;-1;1322;1424
47;33;141;1330;1410
48;15;104;1319;1417
51;-1;-1;1322;1414
52;81;171;1271;1360
53;155;245;-1;-1
54;78;168;-1;-1
55;69;159;-1;-1
56;41;131;1322;1411
57;-1;-1;1323;1433
58;189;279;1322;1411
59;66;156;1323;1411
60;46;136;1324;1412
61;119;209;1320;1408
62;-1;-1;1322;1411
63;140;230;-1;-1
64;178;268;1321;1433
65;50;140;1322;1433
66;95;185;1289;1379
67;129;219;1321;1432
68;102;192;1323;1429
69;111;201;1321;1432
70;39;128;1323;1412
71;0;143;1322;1412
72;62;152;1322;1412
73;53;143;1322;1412
74;66;156;-1;-1
75;183;273;1323;1412
76;195;285;1323;1432
77;-1;-1;1322;1412
78;58;148;1328;1429
79;10;100;1322;1413
80;-1;-1;1322;1413
81;29;130;1321;1412
82;-1;-1;1322;1412
83;44;134;1325;1411
84;-1;-1;1328;1412
85;0;100;1322;1412
87;-1;-1;1321;1434
88;-1;-1;1322;1410
89;-1;-1;1322;1409
91;-1;-1;1326;1411
92;0;102;1307;1398
93;-1;-1;1302;1389
94;-1;-1;1323;1413
98;-1;-1;1314;1433
100;-1;-1;1314;1423
101;-1;-1;1314;1434
102;-1;-1;1314;1434
103;47;135;1314;1404
104;33;124;1315;1402
105;-1;-1;1315;1406
106;77;168;1309;1429
107;-1;-1;1314;1434
108;-1;-1;1314;1434
109;-1;-1;1368;1403
110;-1;-1;1315;1403
111;-1;-1;1314;1434
112;330;420;-1;-1
113;-1;-1;1310;1398
114;-1;-1;1313;1403
115;32;122;1315;1403
116;-1;-1;1311;1398
117;47;133;1314;1403
118;-1;-1;1314;1403
119;-1;-1;1314;1403
120;-1;-1;1314;1434
121;4;94;1314;1404
122;171;261;1315;1405
123;216;306;1314;1404
124;79;169;1314;1404
125;78;168;1314;1404
126;132;222;1314;1404
127;82;172;1314;1404
128;73;163;1314;1404
129;44;134;1314;1404
130;137;227;1314;1433
131;59;159;1314;1434
132;86;186;1314;1434
133;72;162;1315;1404
134;195;285;1314;1405
135;182;272;1313;1405
136;67;157;1313;1403
137;-1;-1;1269;1434
139;-1;-1;1314;1403
140;-1;-1;1312;1401
141;16;106;1313;1400
142;65;155;1314;1403
143;1325;1415;1321;1411
144;1;91;1314;1403
145;102;192;1314;1403
146;140;230;1314;1403
147;56;146;1314;1403
148;39;129;1321;1411
149;72;162;1308;1399
150;98;188;1314;1403
151;40;130;1310;1400
152;96;186;1314;1403
153;75;165;1314;1403
154;137;227;1314;1403
155;130;220;1416;1434
156;111;201;1322;1412
157;123;213;1322;1412
158;33;123;1321;1412
159;64;154;1322;1413
160;122;212;1322;1413
161;7;97;1320;1410
162;5;95;1324;1412
163;169;259;1322;1433
164;98;188;1324;1413
165;178;268;1321;1413
166;87;177;1321;1411
167;54;144;1321;1411
168;132;222;1321;1412
169;67;157;1326;1425
170;79;169;1323;1426
171;141;231;1323;1427
172;109;199;1322;1427
173;147;237;1322;1427
174;117;207;1323;1430
175;70;156;1324;1412
176;92;181;1322;1412
177;96;181;-1;-1
178;79;168;-1;-1
179;86;176;201;291
180;6;96;1323;1412
181;0;90;1309;1399
182;100;190;1323;1409
183;78;168;1320;1412
184;127;217;1325;1408
185;159;249;1324;1412
186;0;90;1314;1403
187;0;90;1314;1401
188;295;385;1318;1405
189;93;183;1321;1412
190;177;267;274;364
191;120;210;59;149
192;3;93;103;193
193;47;137;1327;1408
194;3;93;1322;1412
195;113;203;1324;1414
196;129;219;1363;1432
197;6;96;1321;1430
198;138;228;-1;-1
199;70;160;1322;1433
200;20;110;6;96
201;27;117;1322;1454
202;61;151;-1;-1
203;39;129;-1;-1
204;67;157;1352;1434
205;4;94;1322;1431
206;77;167;-1;-1
207;32;122;1323;1433
208;263;353;1322;1433
209;60;150;1323;1433
210;120;210;-1;-1
211;29;119;-1;-1
212;96;186;1314;1404
213;207;297;1314;1403
214;0;90;1314;1403
215;192;282;1313;1403
216;120;210;1314;1404
217;4;94;1332;1414
218;2;92;-1;-1
219;0;94;1314;1404
220;103;193;1330;1420
221;99;189;1315;1402
222;75;165;1308;1418
