3;-1;-1;1373;1401
4;-1;-1;1295;1384
6;-1;-1;1294;1379
12;0;90;-1;-1
17;-1;-1;1301;1384
18;-1;-1;1378;1384
19;-1;-1;1296;1385
20;-1;-1;1289;1380
22;-1;-1;1288;1375
23;-1;-1;1290;1379
24;-1;-1;1290;1380
25;-1;-1;1262;1345
28;-1;-1;1290;1379
29;-1;-1;1292;1376
31;-1;-1;1290;1401
32;-1;-1;1324;1380
34;-1;-1;1200;1300
40;1;89;-1;-1
41;1;91;1202;1292
42;0;90;1192;1282
43;1;91;1201;1291
45;-1;-1;1245;1334
46;-1;-1;1208;1298
59;-1;-1;1173;1263
65;-1;-1;1167;1257
66;3;93;-1;-1
67;-1;-1;1245;1335
68;-1;-1;1245;1335
69;-1;-1;1244;1365
79;-1;-1;1306;1392
106;0;94;-1;-1
113;0;90;-1;-1
144;-1;-1;1280;1370
145;-1;-1;1280;1370
146;-1;-1;1280;1370
147;-1;-1;1280;1370
148;-1;-1;1280;1370
149;-1;-1;1280;1370
156;-1;-1;1172;1260
164;0;126;-1;-1
167;-1;-1;1220;1309
168;-1;-1;1220;1309
169;-1;-1;1220;1309
182;-1;-1;1210;1299
183;-1;-1;1244;1293
187;-1;-1;1206;1294
190;-1;-1;1209;1298
191;-1;-1;1232;1321
195;-1;-1;1280;1368
196;-1;-1;1280;1365
199;-1;-1;1280;1401
200;-1;-1;1280;1368
201;-1;-1;1280;1401
202;-1;-1;1280;1401
203;-1;-1;1280;1371
