1;42;109;1249;1325
2;11;101;-1;-1
3;42;109;1260;1350
12;0;108;-1;-1
13;-1;-1;1225;1326
14;0;58;1225;1326
15;0;89;1225;1326
16;0;92;1225;1325
21;-1;-1;1140;1170
22;38;98;1263;1333
24;-1;-1;1216;1248
26;-1;-1;1156;1187
27;47;107;1246;1276
30;-1;-1;1248;1279
32;-1;-1;1263;1333
34;-1;-1;1262;1332
35;-1;-1;1263;1333
36;-1;-1;1261;1331
37;-1;-1;1274;1334
39;-1;-1;1265;1335
43;-1;-1;1259;1329
44;-1;-1;1263;1333
45;-1;-1;1262;1332
46;-1;-1;1218;1249
48;-1;-1;1216;1247
50;-1;-1;1206;1237
51;-1;-1;1176;1206
52;-1;-1;1326;1419
53;-1;-1;1246;1277
54;51;111;1287;1319
55;-1;-1;1139;1171
56;72;134;1339;1372
58;-1;-1;1253;1287
60;-1;-1;1243;1274
62;44;104;1247;1279
63;-1;-1;1251;1284
64;-1;-1;1248;1278
66;-1;-1;1249;1279
67;50;110;1247;1279
70;-1;-1;1295;1419
71;-1;-1;1330;1423
72;-1;-1;1330;1423
74;-1;-1;1331;1424
75;-1;-1;1333;1425
77;-1;-1;1330;1423
79;-1;-1;1330;1423
85;-1;-1;1334;1424
86;-1;-1;1334;1424
87;-1;-1;1333;1423
88;1;103;-1;-1
92;-1;-1;1333;1423
96;42;103;-1;-1
97;-1;-1;1197;1227
102;-1;-1;1188;1219
104;-1;-1;1203;1231
105;-1;-1;1192;1220
110;-1;-1;1206;1230
136;45;109;-1;-1
138;63;125;-1;-1
139;49;112;-1;-1
145;45;108;-1;-1
159;48;110;-1;-1
160;43;105;-1;-1
162;49;111;-1;-1
165;50;112;-1;-1
171;45;106;-1;-1
172;53;115;-1;-1
173;52;114;-1;-1
175;54;116;-1;-1
176;50;112;-1;-1
177;45;107;-1;-1
188;51;113;-1;-1
197;53;115;-1;-1
201;52;114;-1;-1
202;52;114;-1;-1
204;49;111;-1;-1
223;55;117;-1;-1
