1;1;91;1286;1356
2;5;95;1286;1376
3;1;91;-1;-1
4;0;90;1287;1377
5;0;90;1287;1377
6;0;80;1287;1377
7;0;80;1287;1377
8;0;90;1285;1375
9;0;90;1285;1375
10;0;90;1285;1375
11;0;90;1284;1374
12;0;87;1286;1376
13;0;90;1286;1380
14;0;90;1289;1379
15;0;90;1285;1375
16;0;90;1285;1354
17;0;85;1286;1377
18;0;85;1286;1376
19;0;85;1285;1355
20;0;85;1285;1355
21;0;85;1285;1355
22;0;85;1283;1355
23;0;85;1283;1355
24;0;86;1284;1355
25;4;84;1285;1375
26;0;90;-1;-1
27;0;90;1286;1377
28;1;91;1284;1377
29;0;90;-1;-1
30;0;90;1286;1376
31;0;90;1284;1374
32;0;90;1284;1376
33;0;90;1284;1364
34;0;90;-1;-1
35;0;90;1285;1375
36;0;90;1284;1374
37;0;90;-1;-1
