1;218;308;-1;-1
2;-1;-1;1280;1370
3;16;106;-1;-1
4;40;130;1375;1465
5;40;130;1296;1386
6;46;136;1350;1440
7;25;115;1336;1426
8;611;701;1263;1353
9;43;133;1295;1385
10;33;123;1375;1465
11;0;90;1375;1465
12;47;137;2735;2825
13;34;124;1374;1464
14;11;101;-1;-1
15;15;105;-1;-1
16;9;99;1374;1461
17;0;90;1466;1553
18;51;141;1358;1445
19;45;135;1375;1462
20;0;90;1378;1465
21;11;101;1390;1477
22;0;90;1350;1437
23;22;112;1378;1465
24;0;90;1384;1470
25;126;216;1350;1440
26;10;100;-1;-1
27;99;189;1451;1541
28;27;117;-1;-1
31;11;101;-1;-1
32;20;110;-1;-1
33;49;139;-1;-1
34;189;279;-1;-1
35;73;163;-1;-1
36;100;190;-1;-1
37;10;100;-1;-1
38;6;96;-1;-1
39;8;98;-1;-1
40;38;128;1286;1374
41;59;149;-1;-1
42;8;98;-1;-1
43;11;101;-1;-1
44;9;99;-1;-1
45;64;154;-1;-1
46;92;182;-1;-1
47;204;294;-1;-1
49;16;106;-1;-1
50;171;261;-1;-1
51;130;220;-1;-1
52;14;104;-1;-1
53;37;127;1363;1454
54;169;259;-1;-1
55;15;105;-1;-1
56;4;94;-1;-1
57;78;168;-1;-1
58;85;175;1364;1454
59;34;124;-1;-1
60;69;159;-1;-1
61;4;94;-1;-1
63;8;98;1365;1455
64;8;98;1375;1465
65;145;235;-1;-1
66;27;117;1366;1454
68;43;133;1353;1444
69;6;96;-1;-1
70;52;142;-1;-1
71;6;96;-1;-1
72;15;105;-1;-1
73;47;137;1321;1410
74;12;102;-1;-1
75;87;177;-1;-1
76;4;94;-1;-1
81;33;124;-1;-1
82;-1;-1;1378;1466
83;12;102;-1;-1
84;304;394;1369;1458
85;8;98;1288;1379
86;0;85;1359;1449
87;0;86;-1;-1
88;0;95;-1;-1
89;0;88;-1;-1
91;14;104;1376;1464
92;313;403;-1;-1
93;96;186;-1;-1
94;217;307;1341;1429
95;4;94;-1;-1
98;72;162;-1;-1
99;5;95;-1;-1
101;14;104;-1;-1
102;33;123;1365;1452
103;109;199;-1;-1
104;22;112;1363;1450
105;0;100;-1;-1
106;51;141;1376;1464
107;136;226;-1;-1
108;74;164;-1;-1
109;9;99;-1;-1
110;3;93;-1;-1
111;5;95;-1;-1
112;4;94;1240;1326
113;146;236;-1;-1
114;14;104;-1;-1
115;11;101;-1;-1
116;1;91;-1;-1
117;126;216;1361;1454
118;6;96;-1;-1
119;29;119;-1;-1
120;4;94;1362;1453
121;52;142;-1;-1
122;1;91;-1;-1
123;47;137;1249;1341
125;8;98;-1;-1
126;466;556;1318;1391
127;2;92;-1;-1
128;32;122;-1;-1
129;81;171;-1;-1
130;7;97;-1;-1
131;93;183;-1;-1
132;3;93;-1;-1
133;35;125;-1;-1
134;4;94;-1;-1
135;12;102;-1;-1
136;127;217;-1;-1
137;2;92;-1;-1
138;124;214;-1;-1
139;100;190;-1;-1
140;5;95;-1;-1
141;2;92;1372;1458
142;5;95;-1;-1
143;22;112;1367;1454
144;4;94;-1;-1
146;1;91;-1;-1
147;1;91;1367;1454
148;8;98;-1;-1
150;90;180;-1;-1
152;155;253;-1;-1
161;0;100;-1;-1
