1;51;151;1340;1430
2;105;195;-1;-1
3;112;202;-1;-1
4;100;182;-1;-1
5;92;182;-1;-1
6;78;168;-1;-1
8;94;184;-1;-1
9;50;140;-1;-1
10;65;155;-1;-1
18;64;154;1325;1414
19;29;119;-1;-1
20;0;90;1340;1440
21;24;114;1223;1319
23;32;122;-1;-1
24;0;90;-1;-1
25;41;131;1340;1430
26;38;128;1302;1392
27;118;208;-1;-1
29;43;133;1341;1431
30;110;200;-1;-1
31;30;120;-1;-1
32;88;178;-1;-1
34;0;102;1287;1374
35;0;90;1340;1430
36;35;125;1324;1414
37;51;141;1320;1410
38;46;136;1340;1430
39;42;144;-1;-1
40;80;170;1339;1429
41;-1;-1;1307;1397
42;72;162;1309;1399
43;228;316;1323;1413
44;58;148;1300;1390
45;1;90;-1;-1
46;97;188;1318;1407
47;40;130;1338;1425
48;46;136;1209;1299
49;27;118;-1;-1
50;91;181;1318;1408
51;82;172;1315;1405
52;2;92;1320;1413
53;75;175;1296;1389
54;20;122;-1;-1
58;186;276;1341;1431
59;78;168;-1;-1
