1;196;286;1326;1414
3;100;110;1326;1415
10;-1;-1;1326;1414
12;-1;-1;1326;1415
13;-1;-1;1326;1414
14;-1;-1;1326;1414
15;-1;-1;1326;1414
16;-1;-1;1326;1414
17;-1;-1;1326;1414
18;-1;-1;1326;1414
19;-1;-1;1326;1414
20;-1;-1;1326;1414
21;-1;-1;1326;1414
22;-1;-1;1326;1414
25;-1;-1;1326;1414
26;-1;-1;1326;1414
27;-1;-1;1326;1414
28;-1;-1;1326;1414
34;-1;-1;1326;1414
36;-1;-1;1326;1414
37;-1;-1;1326;1414
38;-1;-1;1326;1414
39;-1;-1;1326;1414
40;-1;-1;1326;1414
41;-1;-1;1326;1414
44;-1;-1;1326;1414
45;-1;-1;1326;1414
51;94;184;-1;-1
